doc_id,true_member_id,true_auth_id,form_type,extracted_first_name,extracted_last_name,extracted_dob,extracted_ssn4,extracted_member_id_on_form,extracted_auth_number,provider_name,provider_npi,source_channel,sender_fax_number,quality_score,is_readable,error_type
11a67de1-cfd6-462f-b842-d8e2e9584af1,72793c76-fe0e-4785-8a74-47ee9493f19a,bf912cad-9605-4fe9-98ca-b06319fb2790,prior_auth_form,Christopher,Adams,1982-10-15,,72793c76-fe0e-4785-8a74-47ee9493f19a,AUTH-2026-002702,"Dr. Charles Lee, MD",5958212600,electronic,,0.85,True,missing_ssn4
250aa9a9-16c1-40ff-8041-f8bf2b18fc94,0dbbecf4-c32c-4ce4-b664-544c5c395893,0656020d-5197-4476-8a97-0164711a9680,prior_auth_form,Marcus,Patel,1984-05-08,2033,,AUTH-2026-002570,"Dr. Elizabeth Thompson, MD",6769415339,fax,5544138114,0.81,True,none
9652491b-dd63-4914-9dea-4f7f69c041f3,b6038ddd-8b50-4f9c-8061-40d89a8e3fbd,,clinical_note,Kimberly,Reyees,1990-04-28,2717,b6038ddd-8b50-4f9c-8061-40d89a8e3fbd,,"Dr. Richard Clark, MD",9618915272,upload,,0.88,True,name_variant
e2a975c7-99ed-437a-a8d4-60754e3ca6ee,fe6515fd-e275-4b5c-8542-98ea438b6ec1,,clinical_note,Steven,Kelly,1980-04-26,0658,fe6515fd-e275-4b5c-8542-98ea438b6ec1,,"Dr. Patricia Shah, DO",9223558005,fax,3087453018,0.86,True,none
f8d7af01-245b-4b7d-a7dc-b30cca4b20ba,76e3c442-e6e4-4464-9cbf-bb7b3290294d,e2104ef5-7f4d-4c58-bd4c-1b7d81de9703,clinical_note,Monique,Reed,1977-29-05,1656,76e3c442-e6e4-4464-9cbf-bb7b3290294d,,"Dr. Robert Smith, MD",2509612973,upload,,0.91,True,transposed_dob
d03335c9-42fa-41c9-88ca-aca925978ebf,88d910fb-3394-4b24-be7c-cedeee82869f,,clinical_note,Keisha,Cruz,1960-10-26,0423,88d910fb-3394-4b24-be7c-cedeee82869f,,"Dr. Ahmed Lewis, MD",2531186604,electronic,,0.88,True,name_variant
1723d30e-a6ab-4436-b7cd-53abe8e5dd2c,a289055c-2586-4c0e-ba73-65c9bf58eeeb,d66661db-b081-41d0-a610-32d96f50333d,imaging_report,Shirley,Allen,1959-07-08,9839,,AUTH-2026-001324,"Dr. Hiroshi Thompson, MD",6564891231,electronic,,0.75,True,none
c2aa46af-3a7c-4be2-9495-e666aae94057,1939bcdc-4b94-46a0-8496-a8d8d96ad22c,80a936dd-cc42-4373-9c1b-3de0f2f88ec2,clinical_note,Jose,Miller,1972-11-23,5091,1939bcdc-4b94-46a0-8496-a8d8d96ad22c,AUTH-2026-001713,"Dr. Sarah Taylor, DO",5458763415,fax,2815068045,0.74,True,none
16ac8926-62d3-4fd2-8a69-595e5c66721a,6288ea11-7b71-430f-9217-8a2c057b5b9b,c956612b-059b-4230-84b5-ad593d51cec9,prior_auth_form,Eric,Coopeer,1966-03-26,5869,,AUTH-2026-002174,"Dr. William Muller, MD",7103314197,fax,9408682554,0.84,True,name_variant
21b7cfe7-7217-4eae-8957-80109cfefd9d,844a838d-68d2-4284-92a4-d6ec7be39d0c,778f2002-81dd-43ff-ad13-8fdb31ed2877,prior_auth_form,Paul,Clark,1938-27-04,2320,,AUTH-2026-002312,"Dr. Ahmed Clark, DO",1772680131,electronic,,0.8,True,transposed_dob
66db7b27-61c1-4d7d-92d1-0e16d9e61008,e76800d1-a237-446e-aeea-0527adf378d1,a303b7bb-1f8e-47f9-af5c-9065dcb71678,clinical_note,Robert,Ramos,1958-01-07,0325,,AUTH-2026-001368,"Dr. Nancy Shah, DO",5945423597,fax,2047446306,0.89,True,none
c538d9ab-9cb1-4ee0-9353-fa4e367eed9b,84cebfe5-6433-47ee-b5c6-ada2f13ed3a8,fa93c161-d19d-4063-8771-60738d83f127,clinical_note,Murphy,Ashley,1945-01-18,1970,,AUTH-2026-002247,"Dr. Nancy Lee, DO",6165553658,upload,,0.79,True,swapped_names
74f68c81-72ce-4615-96dc-e9fc51fcb23d,bfe2c00e-7936-417a-9082-52cb6e6f61c0,,prior_auth_form,Carlos,Alen,1978-12-06,2625,,,"Dr. Sergei Brown, DO",8372390871,upload,,0.83,True,name_variant
c0b66741-e00e-46e4-bcaf-a5142e48ad2b,7e3d229c-8e6b-4e72-a997-f6fe4069ecd3,,prior_auth_form,Ronald,Diaz,1981-04-19,2250,7e3d229c-8e6b-4e72-a997-f6fe4069ecd3,,"Dr. Michael Martinez, MD",8709761198,electronic,,0.82,True,none
e4ef551d-d5f1-43d8-a11f-048ab591e312,1af2f44e-af5d-4809-8e3b-aa7474c089f6,d9911de5-420d-4690-9ced-c72ecfe12eb3,prior_auth_form,Samuel,Long,1992-09-11,,,AUTH-2026-000717,"Dr. Charles Muller, MD",4847485935,electronic,,0.87,True,missing_ssn4
ea1542ae-b078-4bac-ad9a-91ba7a47de67,a952bc20-463a-4bd0-b2ff-0b2ca8a9110e,5424a44f-1e1d-4c7a-8171-040102bc6c41,clinical_note,Richard,Thompson,1984-13-07,6568,,AUTH-2026-002122,"Dr. Jennifer Moore, MD",3832633770,fax,5122032555,0.88,True,transposed_dob
b358885e-4881-40fa-8f4b-89cb915fa18b,c574fc96-53cb-4f0a-8518-0bf169a4b68e,1ee4c385-7e6c-4a6e-91bf-7ca04b16dd4b,lab_result,Charles,Edwards,1978-05-14,,,AUTH-2026-002067,"Dr. Maria Lee, MD",6022504726,fax,2767394837,0.87,True,none
bc8b959e-2e5d-4b34-a327-568dfb1b884d,545ef21e-449f-4a3c-82ad-0a1ade5357e6,27e37c8f-717c-44d8-98ff-d7a89431284d,clinical_note,Tamika,Jackson,1988-08-31,4180,545ef21e-449f-4a3c-82ad-0a1ade5357e6,AUTH-2026-002548,"Dr. William Martinez, MD",8987988107,fax,3429694092,0.87,True,none
a7581807-b1de-4f6b-98fe-861aad013205,44b31fac-88f6-43e4-ace7-a2045c0e6ba0,38b1a5b5-74d8-4101-bbb0-161073e55229,clinical_note,Stephanie,Aams,1981-03-02,3391,44b31fac-88f6-43e4-ace7-a2045c0e6ba0,,"Dr. Charles Nakamura, MD",5800352160,fax,6678022745,0.77,True,name_variant
1b37106e-1008-465c-9219-2df96cb63e8e,477ef02b-66e1-4799-b694-b58752f5c11a,898f8a22-1b97-48e1-bfdc-6664d443b97d,discharge_summary,Amir,Lewis,1956-05-08,7504,477ef02b-66e1-4799-b694-b58752f5c11a,AUTH-2026-001793,"Dr. Karen Nakamura, MD",9459422017,fax,6106746502,0.92,True,none
f4315c97-71f2-4164-9a90-3c98c1e22e3a,84d26e4a-58be-447e-850b-02fa1a7debac,7ba077f8-ef24-48a3-bbea-bada41386bea,lab_result,Scott,Rivera,2001-10-02,3050,84d26e4a-58be-447e-850b-02fa1a7debac,AUTH-2026-000874,"Dr. Elizabeth Ivanov, MD",5326283536,fax,4633751809,0.83,True,none
cde5609f-a4c5-417b-ab8a-02d678bf0d74,d5b93279-3644-4316-83db-5956ef7ce872,42f831c8-0ad8-4ae5-b0c8-592c0fd7eded,prior_auth_form,Catherine,Richardson,1964-07-21,3638,d5b93279-3644-4316-83db-5956ef7ce872,AUTH-2026-002663,"Dr. Nancy Anderson, DO",8249878397,fax,7839768481,0.7,True,none
ef8885d1-2aaa-42ce-9c3f-9db38a5cb83c,9c02a627-9a48-460c-ab98-2766c7d53f47,,prior_auth_form,Tamika,Sanchez,1989-25-04,5486,,,"Dr. Hiroshi Thompson, MD",7949723953,electronic,,0.95,True,transposed_dob
e1a1413d-e56a-4114-a1f5-415a9ea3f347,971c6e8b-2399-4664-b7fd-b996610cedef,dbbe4669-1790-487b-9231-4825b496b07d,clinical_note,Amanda,Cook,1982-05-28,6126,,AUTH-2026-000350,"Dr. Hiroshi Rodriguez, DO",6062776482,fax,7737218348,0.85,True,none
9703ac28-eb75-4bc0-8466-0ced6e28ad29,e5462f10-df89-4eb8-9445-b00410fc248c,,clinical_note,Brenda,Van Der erg,1955-01-19,2539,,,"Dr. Jennifer Moore, DO",5923181103,fax,5064402494,0.65,True,name_variant
6ebcf681-1b45-4ca5-89f7-5cb041c87d12,6ace1887-4a87-4e1d-90ce-6cf1fa459d94,fa00ff2e-f5d8-4f35-ade2-0f9b94dd0546,prior_auth_form,Anthony,Baker,1982-01-21,2019,,AUTH-2026-001564,"Dr. Michael Moore, MD",9478916450,fax,8083592471,1.0,True,none
9c08bc7a-3fbd-4a50-8856-e1e7689aed7f,13d5ff92-0e72-4831-8465-9951697a4f91,bf2261ee-bc8c-442f-a196-1b6c1f6a4f01,prior_auth_form,Pedro,Lewis,1989-11-21,1738,13d5ff92-0e72-4831-8465-9951697a4f91,,"Dr. Elizabeth Clark, MD",4057874570,upload,,0.93,True,none
e774e333-231b-4769-bcce-33f39b68cf6c,7d0a1c82-b372-41a8-9960-6c2d52c52521,353e2c0a-580c-45ef-a709-6f1baca75685,discharge_summary,Nelson,Matthew,1998-11-26,5610,7d0a1c82-b372-41a8-9960-6c2d52c52521,AUTH-2026-002530,"Dr. Patricia Rodriguez, MD",3727056634,electronic,,0.98,True,swapped_names
0bd8f9a0-3a3d-4795-8f3d-e1d087b782b5,0242844a-d6f5-44c9-9dff-efb41b33b101,f5a09f83-d70a-45e9-9e31-a4a0533c462d,clinical_note,David,Collins,1970-02-07,,0242844a-d6f5-44c9-9dff-efb41b33b101,,"Dr. Mei Taylor, DO",9414194553,electronic,,0.79,True,none
8570f502-1ed6-41b2-a33e-bd7dcc97ca54,dc73a44e-3876-4120-9b1b-c0e74e702c7b,0773ca06-fecd-4149-ab1a-fd3ff6cfaf70,lab_result,Charles,Andersen,2008-01-16,5620,,,"Dr. Thomas Moore, MD",3490168510,fax,6574468648,0.85,True,name_variant
bccfa138-6942-46c8-af58-3b79f3ce783e,7128bcca-46fe-43ab-b96f-2a4755ef3445,8c06c10f-9469-4daa-a23a-31c39a5c0768,discharge_summary,Susan,McDonald,1965-09-29,,7128bcca-46fe-43ab-b96f-2a4755ef3445,AUTH-2026-000643,"Dr. Hiroshi Smith, MD",7935945858,electronic,,0.74,True,none
dacb91d6-e1a5-4891-a27c-586a2630065e,2d98b22e-65b9-4b29-aa8b-a8f79787d65c,c9be610e-b1b8-4551-b11c-fbff6618cbbf,clinical_note,Mark,Mitchel,1974-07-21,,,AUTH-2026-002161,"Dr. James Park, MD",2386423064,electronic,,0.98,True,name_variant
ea26aac7-03c1-49a6-ae89-956323c7aa35,9cead86d-e5d0-44c7-97bc-f7072637c0e7,,lab_result,Pamela,Robinson,2005-07-02,1646,9cead86d-e5d0-44c7-97bc-f7072637c0e7,,"Dr. Raj Kim, MD",2000532713,electronic,,0.8,True,transposed_dob
89b93b28-7604-4895-9e85-fc1a4058ff6e,e2349d8d-0238-4735-a425-46fb0fd647b2,c27bd8b0-f596-4ffc-81e0-c1fb1c5e4dd6,imaging_report,Dennis,Martin,1973-05-03,3184,e2349d8d-0238-4735-a425-46fb0fd647b2,AUTH-2026-002439,"Dr. James Williams, MD",2487772005,fax,8347312497,0.99,True,transposed_dob
da68a3f8-94de-49ca-aa5a-5fdc9a2e30bb,4f5b5695-a76e-46ed-8a32-3d56666ac531,e40e38b2-2b8b-4317-a21c-3f0e3a196209,prior_auth_form,Gutierrez,Samantha,1990-04-15,0732,,AUTH-2026-001111,"Dr. Nancy Brown, MD",2283621339,upload,,0.82,True,swapped_names
99edfb00-2c2e-41b0-bde8-51b86a5edf89,c68ab214-ca3a-4c63-b716-92fd6df7b742,,prior_auth_form,Anderson,Nicholas,1976-09-26,0482,c68ab214-ca3a-4c63-b716-92fd6df7b742,,"Dr. Susan Chen, DO",5580715652,upload,,0.77,True,swapped_names
6aa979a4-c031-4582-89a8-8add04f1bc2a,ae72e78c-a0d8-4421-8031-dd0c33b93755,9a4a106a-c984-4f0a-a117-4260d230cff2,prior_auth_form,Mei,Richarrdson,1992-12-27,1281,ae72e78c-a0d8-4421-8031-dd0c33b93755,AUTH-2026-002857,"Dr. Carlos Patel, MD",1722203277,electronic,,0.95,True,name_variant
225a20cc-1ddf-470a-a7fb-8d9cef4199b4,2ff41970-1c64-4c9a-8a54-5e1fa640a1a7,c168825b-41f2-4ab9-9f3e-33bacea64d9c,lab_result,Anthony,MacDonald,1970-05-17,5261,2ff41970-1c64-4c9a-8a54-5e1fa640a1a7,AUTH-2026-002076,"Dr. Michael Davis, MD",5366403528,fax,7344254795,0.26,False,name_variant
c4472d23-8f8a-4938-b392-275cd1a196e4,4afec043-93fa-43a6-b3ab-59d54f1c0dc2,,clinical_note,Carmen,James,1977-10-10,6305,,,"Dr. Joseph Rodriguez, MD",4404865004,electronic,,0.89,True,transposed_dob
06b3f9a5-fe68-4a1a-837f-677c71c21e85,fe23514c-3169-4653-bf9a-30d784493069,ce234c5a-3a11-45d7-b4f3-e8c0fc93c20e,prior_auth_form,Barbara,Walker,1973-03-27,0553,fe23514c-3169-4653-bf9a-30d784493069,,"Dr. Priya Lee, MD",7779157849,fax,7934968876,0.7,True,none
8d7d854f-fed6-4261-8a65-9bb1d7dc4b46,d170804c-b9d6-481e-9590-731b13629ee9,2f75d1de-43ac-4381-8895-06871559ffab,clinical_note,Jennifer,Bennett,1972-03-14,3208,,AUTH-2026-002287,"Dr. Wei Williams, DO",5636522613,upload,,0.74,True,none
79e2df5a-f70e-4e25-b260-082ea763aa7d,8e86d8cf-a09c-440e-a5d7-14b0394a4377,,lab_result,Jamal,Gomz,1973-06-25,0807,8e86d8cf-a09c-440e-a5d7-14b0394a4377,,"Dr. Jennifer Lewis, MD",5492419177,mail,,0.81,True,name_variant
bc3eab3d-b3e8-4348-af41-83dbe342a225,6d3c69bf-841a-4ef4-a28d-22b9075f9c96,801bf97f-ce79-413a-9925-794516690414,imaging_report,Benjamin,Harris,1946-02-08,2976,6d3c69bf-841a-4ef4-a28d-22b9075f9c96,AUTH-2026-000618,"Dr. Carlos Kowalski, MD",5792514268,fax,8646913300,0.84,True,transposed_dob
665c7325-7210-4839-8007-c3058c3b2eb4,858ba803-45b8-4bac-a511-77d441fb8dc2,,prior_auth_form,Edward,Sanchez,1987-11-02,3511,858ba803-45b8-4bac-a511-77d441fb8dc2,,"Dr. Jennifer Harris, MD",6945414650,fax,9548749211,0.87,True,none
792e5b5f-f9f0-402f-b225-d280ac682bdf,19561765-8140-4625-aa40-f6e72780bc78,57fa14ac-ddd3-479e-84a6-00230b5a4d6a,clinical_note,Christopher,Taylor,1947-14-10,9124,,,"Dr. Lisa Lee, DO",9527963265,upload,,0.77,True,transposed_dob
3a45a34a-4a70-48da-a6e4-761324db4606,912250a8-e5e4-4b49-b5b2-217d0a7406c5,9d92135b-9a8b-4679-ab77-9c4e5910ba53,imaging_report,Nguyen,Jeffrey,1968-07-08,0640,912250a8-e5e4-4b49-b5b2-217d0a7406c5,,"Dr. Joseph Williams, MD",3740051478,fax,3269909609,0.87,True,swapped_names
545a4b00-9bd4-4270-902f-3f4a1f8686b4,a3e77ede-93ab-4f17-89c5-23981532978a,91bfce4f-b55e-4d19-8f08-dff1a418e9fd,clinical_note,Aisha,MacDonald,1994-09-02,8496,,AUTH-2026-002073,"Dr. Carlos Taylor, MD",3081693335,electronic,,0.77,True,none
404fded0-4392-421a-b5b6-bbeccf26e977,0c4ef367-0034-4536-bb8c-99f828d7a746,3dbae4b9-bb1f-4200-b6df-ec4372f8ff05,lab_result,Brian,Martines,1977-10-20,7482,0c4ef367-0034-4536-bb8c-99f828d7a746,,"Dr. James Gupta, MD",2855123934,electronic,,0.9,True,name_variant
b94b48df-8097-4656-b0f2-deafea124d3f,ff0a8898-bf18-4ba8-a37c-6a816a926e4b,,clinical_note,Luis,Philips,1993-10-19,9988,ff0a8898-bf18-4ba8-a37c-6a816a926e4b,,"Dr. Susan Jones, MD",7291230951,electronic,,0.82,True,name_variant
e2161208-34ad-446b-a85b-053ffad3f1c9,cdf64dca-1c3f-4f1f-87b4-82aff3f130fe,24993ed1-9c8c-4af7-a699-9d304da29114,imaging_report,O'Connor,Dorothy,2003-09-15,9702,,,"Dr. Raj Anderson, MD",4537316945,mail,,0.89,True,swapped_names
f16e5686-a79e-4bb2-865b-704beb4d8fbd,fa7ff8ce-0ee4-45aa-b482-6a8b1e0a3181,0fe3ca17-993d-4739-a9ab-9776a9b1da06,clinical_note,Alexander,McDonald,1982-09-03,,fa7ff8ce-0ee4-45aa-b482-6a8b1e0a3181,AUTH-2026-001615,"Dr. Thomas Thompson, MD",2499199770,fax,2767232546,0.97,True,none
540df0cd-6198-4cbc-9c08-065c2ea43b2d,11edbacd-4578-4936-ac23-a7213aa6dfef,5257315c-9d31-4d2b-8d9f-6c29c44abfdc,clinical_note,Debra,Greeen,1957-04-25,0124,,AUTH-2026-002999,"Dr. Elizabeth Tanaka, MD",6654396790,electronic,,0.82,True,name_variant
6e60cdf7-d520-4023-8b61-be8e7aac4854,ca0b638e-e940-497c-af69-4e260305846f,46aa21ca-e3d8-46dd-86ba-6c8b7f114191,prior_auth_form,Kimberly,Mendoza,1967-11-22,3640,ca0b638e-e940-497c-af69-4e260305846f,,"Dr. Thomas Rodriguez, MD",2758536653,electronic,,0.79,True,none
f8ec77e4-41ea-4b21-b2c0-a845b7d33c7b,ece82580-ca30-4700-93e8-b183a25d6125,,imaging_report,Ana,Walker,1983-07-23,1442,ece82580-ca30-4700-93e8-b183a25d6125,,"Dr. Karen Park, DO",7460522563,electronic,,0.79,True,none
b27091da-ce64-40b2-bf00-5f84c26e5109,5775fc15-4490-4e49-be15-c6a333eba43f,,clinical_note,Ana,Alarez,1983-09-20,6228,5775fc15-4490-4e49-be15-c6a333eba43f,,"Dr. David Park, MD",9796765637,electronic,,0.69,True,name_variant
baa91af9-1b3c-49e5-bf8f-e44ca69691ec,76c9417a-94b0-49cf-959b-a1176e10c3ef,d69df74b-96d4-455c-930f-c0bab7d4d929,prior_auth_form,Kwame,Hughes,1962-12-25,,,AUTH-2026-000726,"Dr. Robert Tanaka, DO",6094486636,electronic,,0.91,True,none
acd3008c-d9c6-4cdd-8b20-cce3eac62d99,f0c810b7-8e31-457e-bb7f-5f77f8065c0e,f81700d3-80ed-4a75-90c7-019196d94cd1,clinical_note,Mei,Diaz,1960-10-28,9949,,AUTH-2026-001095,"Dr. Sarah Wilson, MD",6006415313,fax,4052347198,0.78,True,name_variant
8f7d2aa5-2515-44ec-9deb-1d2729f32b3f,98af79d1-21e3-4310-9438-dbfe3a75bc16,,discharge_summary,Marcus,Scott,1966-12-23,,98af79d1-21e3-4310-9438-dbfe3a75bc16,,"Dr. Mei Tanaka, MD",8548469586,upload,,0.88,True,none
65f3da6a-514b-4e3b-8bbb-c0dbeb078e4c,51aed821-9c80-4993-ad3f-8ffe427c61d6,ab2c1e6f-fc0e-46d3-9e73-ab33b2e402e8,imaging_report,Eric,Evans,1972-02-11,,51aed821-9c80-4993-ad3f-8ffe427c61d6,,"Dr. Jennifer Ivanov, MD",4289821816,fax,4349576806,0.79,True,none
3a8ee9c1-201e-4ecb-b8f1-d36717f16b8d,07a0a7d0-b293-44bb-9df7-8b1c33c78286,cd3fa78f-8bdc-4541-a8f8-cf24fc067705,imaging_report,Nancy,Rogers,1985-03-06,5915,,AUTH-2026-002622,"Dr. Patricia Moore, MD",5890514650,electronic,,0.9,True,none
cd1872f7-efa7-4904-934a-6e9d6620d9fa,97615913-dcca-4107-8ca3-3bd0e2edcc71,3f3f4b57-0d17-49aa-9811-64c7960544cf,prior_auth_form,Cynthia,Young,1965-18-11,1848,,AUTH-2026-001322,"Dr. Richard Rodriguez, MD",7613570351,fax,7239895541,0.85,True,transposed_dob
989ea4a1-b8f1-49fa-9d07-257bdb1ed762,1872cb21-46dc-4732-a6fe-9708b7a0fb47,448bda54-41e7-4906-a5e3-a341aed479cc,clinical_note,Brian,McKenzie,1976-11-03,2608,,AUTH-2026-000602,"Dr. David Anderson, MD",8821250584,fax,6745122765,0.88,True,none
e17bde21-1867-41d9-875e-a84d2596b56d,f800f213-bb81-48a9-b7ed-600514641efe,af1c5606-0be9-4f59-ae0e-37d957487816,prior_auth_form,Shaniqua,Diaz,1986-11-25,9593,,AUTH-2026-002269,"Dr. Charles Shah, MD",1131568583,fax,8684573022,0.87,True,none
ef5b3cd4-6b43-4758-9ca9-53e9897df631,84d26e4a-58be-447e-850b-02fa1a7debac,9b7dbd18-c371-4db0-9105-78b76bd8d432,clinical_note,Scott,Rivera,2001-02-10,3050,,AUTH-2026-000987,"Dr. Susan Harris, MD",4221726918,fax,5255888227,0.66,True,transposed_dob
0eeb5e8f-86d0-4906-aa9d-e3bdd6524940,9562e3d8-6ac9-474e-82eb-16ed3c0bf9af,,prior_auth_form,Raymond,Clark,1986-09-15,2707,,,"Dr. Priya Wilson, MD",3204237214,upload,,0.93,True,none
4590e393-c627-463c-87ee-763e55714707,2aa12eae-69db-4d3d-812c-1c64d8f06cf7,1bc6172f-9f1b-4648-a77d-dfaf59963151,clinical_note,Justin,Davis,1962-03-13,,,AUTH-2026-002316,"Dr. Robert Smith, MD",9818994479,fax,6063474654,0.88,True,none
bb27e1ef-af50-47c6-b46c-22a32c309b7e,2c984a8c-93d4-4124-9ebe-6f9a92414c6a,5ea70ede-ca61-484f-b306-9e1040f207a1,prior_auth_form,Thomas,Fllores,1963-10-26,1865,2c984a8c-93d4-4124-9ebe-6f9a92414c6a,AUTH-2026-002018,"Dr. Susan Kowalski, MD",6173363340,fax,3618189950,0.95,True,name_variant
d8d27684-aecc-409c-81a1-298a2aae58d7,98f156d8-3610-4524-b7a5-f295fedba845,a16bfe64-b75b-48cd-8d8a-1509342860bc,clinical_note,Malik,King,1991-06-01,5139,,,"Dr. Maria White, MD",8262865595,electronic,,0.85,True,none
2bd5f513-6552-4778-831a-a09c749fe023,d9b65bc6-d621-4245-9435-81741819d8be,,clinical_note,Alejandro,Parker,1977-29-07,0820,d9b65bc6-d621-4245-9435-81741819d8be,,"Dr. Fatima Davis, DO",2655042314,fax,9469487754,0.94,True,transposed_dob
aab9bbdc-6267-4276-955d-638fb8ed00a6,0a31aaf5-46d5-4f31-9190-e68d5152199c,9b8317ed-f22c-4d72-8a12-ec87c270e717,prior_auth_form,Aaliyah,Baker,1973-07-01,,0a31aaf5-46d5-4f31-9190-e68d5152199c,AUTH-2026-000200,"Dr. Linda Park, DO",6097403182,fax,8518111413,0.8,True,none
b37b531a-16b5-49ad-aeb0-4d75ee072438,212ffbbc-8287-4f89-aeba-b6f93331a7ce,1a2e2ffa-299a-4cb9-a071-b58c47ff559e,clinical_note,Jennifer,Murphy,1977-05-13,,,,"Dr. Sarah Smith, DO",4528037831,upload,,1.0,True,none
7bbbf905-e4b0-41b5-8192-34f0ae95c434,5e35f28a-62d3-44b2-822a-2373fdbe315e,6e1c1408-0f62-464e-8940-674b399dc485,lab_result,Raymond,Edwards,1984-06-28,7970,5e35f28a-62d3-44b2-822a-2373fdbe315e,,"Dr. Jennifer Brown, MD",9962581582,electronic,,0.81,True,none
6527fe86-2500-48d7-aff4-6d60d2f6118f,25a1e528-edb8-4667-bec2-8a962ecd12ff,0983327a-564a-4920-b225-cd0596b239a3,prior_auth_form,Brenda,MacDonald,1965-12-01,,,,"Dr. Karen Lee, MD",8015215852,fax,2606856310,0.83,True,missing_ssn4
8bccc11c-9210-450d-bd51-2c911d8560b6,4afec043-93fa-43a6-b3ab-59d54f1c0dc2,,clinical_note,James,Carmen,1977-10-10,6305,4afec043-93fa-43a6-b3ab-59d54f1c0dc2,,"Dr. Joseph Rodriguez, MD",4404865004,fax,8077498892,0.86,True,swapped_names
2e563d4d-b843-4fe8-8d6e-3d329096f183,42113004-83dd-4be3-840f-161622cb13bb,26b66ed9-edb6-4d09-97b0-ce13d4faaaef,prior_auth_form,Stephanie,Taylor,1980-29-01,2336,42113004-83dd-4be3-840f-161622cb13bb,AUTH-2026-000537,"Dr. Richard Davis, MD",2723476049,fax,8766466113,0.85,True,transposed_dob
4cb48b88-93e4-464e-93f5-819ce4b56485,e2349d8d-0238-4735-a425-46fb0fd647b2,d96637c2-a88e-46cb-86ac-05e27d832d40,prior_auth_form,Dennis,Martin,1973-05-03,3184,e2349d8d-0238-4735-a425-46fb0fd647b2,AUTH-2026-000370,"Dr. Charles Nakamura, DO",4722765728,fax,5427039216,0.78,True,transposed_dob
58ccdb98-a9cd-428e-a4e5-faa76ea7f9be,97615913-dcca-4107-8ca3-3bd0e2edcc71,,prior_auth_form,Cynthia,Young,1965-11-18,1848,,,"Dr. Joseph Wilson, MD",6906857160,fax,8544034790,0.97,True,none
aea882f0-3c8d-4f28-a6cb-e49a46680f89,b0d64bdf-e0ed-47c9-b02e-10ba827fb696,a55b3dab-980e-4aff-a019-7860a2d26123,discharge_summary,Charles,Del Rosario,1986-01-08,4550,,,"Dr. Mei Tanaka, DO",6675377267,fax,2134996085,1.0,True,none
dce4f7dd-77e8-4bef-b226-a9f538bee872,7f5681e1-8514-47de-9de9-f5c5f3781915,72d75b6b-030a-4b6c-a78e-338f40cf56cc,imaging_report,Hiroshi,Lopez,1972-10-18,1713,7f5681e1-8514-47de-9de9-f5c5f3781915,AUTH-2026-002748,"Dr. Jennifer Chen, DO",8894871946,fax,3918826674,0.87,True,none
f67b725e-bcb2-40bd-b8a9-b2ce6542609f,63d947af-3cf5-473b-948f-527cadc5d7bd,6aa8c38d-2dfd-4e86-b8ea-69df59552bdb,clinical_note,George,Mitchell,1971-07-17,0982,,AUTH-2026-000093,"Dr. Thomas Kim, DO",6676525272,fax,9082678468,0.87,True,none
8444a3ac-4e5b-45f4-8575-34ca3003f650,24649c23-af11-4382-aedb-81e1ed379b0f,3ab65e43-7e8b-4e65-8bfe-ad085aa96bc8,clinical_note,Janet,Wood,1990-06-15,2052,24649c23-af11-4382-aedb-81e1ed379b0f,AUTH-2026-001406,"Dr. James Smith, MD",3262966709,electronic,,0.85,True,none
2027e478-9973-4c90-99e9-64ff124615ab,cb5b33c5-c46c-47cb-bad9-5e2e9846b405,,clinical_note,Ramos,Amir,1981-11-16,0147,,,"Dr. Hiroshi Anderson, MD",7202217905,upload,,0.83,True,swapped_names
b138fa6f-d42f-4833-a1f9-6062cb8448ac,cf595e1f-38fd-4f25-b1f0-3a75038026c9,dcd0dcc0-f18a-4f24-b03f-fcb9219d82ab,imaging_report,Jack,McDonald,1986-06-15,3962,cf595e1f-38fd-4f25-b1f0-3a75038026c9,,"Dr. Hiroshi Johnson, MD",6586421255,upload,,0.78,True,name_variant
cd7a1760-c36f-4918-81e7-c8a7842dd8a6,dfa84d4a-add6-4fd7-89a3-a9611267ba07,c2beedb9-e8fe-49a7-a252-ef89e167b1c6,prior_auth_form,Ebony,Morgan,1961-03-08,9210,dfa84d4a-add6-4fd7-89a3-a9611267ba07,AUTH-2026-002332,"Dr. Michael Clark, MD",1114331484,upload,,0.82,True,transposed_dob
ebb7443f-28d1-42ea-b5ca-b5e9065e80f8,51aed821-9c80-4993-ad3f-8ffe427c61d6,,clinical_note,Eric,Evans,1972-11-02,,,,"Dr. Fatima Anderson, MD",8138282344,fax,8182989022,0.74,True,transposed_dob
da8774bb-a7cd-4d98-a6e2-8bdb63c99c5a,c0661571-c622-45a0-98f2-c7c26919f41e,8db06e69-9d08-4c22-bca5-1eb74a345204,clinical_note,Kevin,Kim,1968-19-09,7817,c0661571-c622-45a0-98f2-c7c26919f41e,AUTH-2026-002321,"Dr. Hiroshi Ivanov, DO",1033718743,fax,3395778692,0.13,False,transposed_dob
